version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,2,64,1000,50,10,5,191.05,3.45,0.1,193.58,7.855188,5.328541,0.6783467,24.32,0.44,0.01,24.64
txact,4,64,1000,50,10,5,173.36,2.66,0.04,175.12,5.331899,2.778365,0.5210836,32.51,0.5,0.01,32.84
txact,6,64,1000,50,10,5,162.22,2.5,0.06,163.81,4.6946611,2.113972,0.4502928,34.55,0.53,0.01,34.89
txact,8,64,1000,50,10,5,140.15,2.27,0.03,141.57,4.3305885,1.758445,0.4060522,32.36,0.52,0.01,32.69
txact,10,64,1000,50,10,5,128.11,2.13,0.02,129.45,4.1074989,1.55897,0.3795424,31.19,0.52,0.0,31.52
txact,12,64,1000,50,10,5,117.36,2.0,0.04,118.64,3.8615102,1.320666,0.3420076,30.39,0.52,0.01,30.72
txact,14,64,1000,50,10,5,111.18,1.93,0.03,112.4,3.7426899,1.20721,0.3225514,29.71,0.52,0.01,30.03
txact,16,64,1000,50,10,5,105.11,1.92,0.06,106.39,3.753895,1.129305,0.3008355,28.0,0.51,0.02,28.34
txact,18,64,1000,50,10,5,103.31,1.85,0.05,104.51,3.6049162,1.059338,0.2938593,28.66,0.51,0.01,28.99
txact,20,64,1000,50,10,5,99.26,1.81,0.04,100.43,3.5682517,1.005941,0.2819143,27.82,0.51,0.01,28.15
txact,22,64,1000,50,10,5,95.37,1.75,0.03,96.51,3.4901183,0.919302,0.2634014,27.33,0.5,0.01,27.65
txact,24,64,1000,50,10,5,87.87,1.69,0.03,88.97,3.393924,0.816771,0.2406568,25.89,0.5,0.01,26.21
txact,26,64,1000,50,10,5,89.08,1.69,0.04,90.18,3.3681805,0.812598,0.2412573,26.45,0.5,0.01,26.77
txact,28,64,1000,50,10,5,86.55,1.65,0.04,87.62,3.2904683,0.743195,0.225863,26.3,0.5,0.01,26.63
txact,30,64,1000,50,10,5,87.17,1.66,0.01,88.24,3.3373515,0.765034,0.2292339,26.12,0.5,0.0,26.44
txact,32,64,1000,50,10,5,86.85,1.65,0.04,87.94,3.3360463,0.777799,0.2331499,26.03,0.49,0.01,26.36
txact,34,64,1000,50,10,5,85.75,1.66,0.04,86.85,3.322552,0.747587,0.2250039,25.81,0.5,0.01,26.14
txact,36,64,1000,50,10,5,82.67,1.6,0.03,83.73,3.2769044,0.700644,0.2138128,25.23,0.49,0.01,25.55
txact,38,64,1000,50,10,5,82.7,1.58,0.01,83.73,3.2898434,0.712341,0.2165273,25.14,0.48,0.0,25.45
txact,40,64,1000,50,10,5,82.15,1.57,0.03,83.2,3.2797937,0.71232,0.2171844,25.05,0.48,0.01,25.37
txact,42,64,1000,50,10,5,82.66,1.59,0.03,83.72,3.2596038,0.705817,0.2165346,25.36,0.49,0.01,25.68
txact,44,64,1000,50,10,5,79.95,1.56,0.04,81.0,3.2243227,0.650025,0.2016005,24.8,0.48,0.01,25.12
txact,46,64,1000,50,10,5,79.43,1.54,0.02,80.46,3.2121913,0.647049,0.2014354,24.73,0.48,0.01,25.05
txact,48,64,1000,50,10,5,80.51,1.6,0.03,81.57,3.2692759,0.680116,0.2080326,24.63,0.49,0.01,24.95
txact,50,64,1000,50,10,5,77.48,1.55,0.04,78.53,3.2135264,0.631021,0.196364,24.11,0.48,0.01,24.44
txact,52,64,1000,50,10,5,79.26,1.57,0.04,80.32,3.2567997,0.702843,0.2158079,24.34,0.48,0.01,24.66
txact,54,64,1000,50,10,5,81.13,1.57,0.02,82.18,3.2517726,0.695346,0.213836,24.95,0.48,0.01,25.27
txact,56,64,1000,50,10,5,76.83,1.53,0.03,77.85,3.1569072,0.60267,0.1909052,24.34,0.48,0.01,24.66
txact,58,64,1000,50,10,5,76.52,1.51,0.03,77.53,3.1550603,0.59041,0.1871311,24.25,0.48,0.01,24.57
txact,60,64,1000,50,10,5,84.43,1.64,0.04,85.53,3.3514706,0.780447,0.232867,25.19,0.49,0.01,25.52
txact,62,64,1000,50,10,5,81.96,1.58,0.03,83.02,3.2633218,0.720792,0.2208768,25.12,0.48,0.01,25.44
txact,64,64,1000,50,10,5,78.37,1.53,0.04,79.4,3.1789857,0.636826,0.2003236,24.65,0.48,0.01,24.98
txact,1,64,1000,50,10,5,217.26,4.94,0.09,221.28,13.0188013,10.497239,0.8063138,16.69,0.38,0.01,17.0
txact,2,64,1000,50,10,5,190.37,3.45,0.08,192.91,7.9049234,5.335815,0.674999,24.08,0.44,0.01,24.4
txact,4,64,1000,50,10,5,172.0,2.66,0.05,173.75,5.3171249,2.788684,0.5244722,32.35,0.5,0.01,32.68
txact,6,64,1000,50,10,5,164.51,2.49,0.06,166.09,4.6509575,2.127112,0.4573493,35.37,0.54,0.01,35.71
txact,8,64,1000,50,10,5,140.09,2.24,0.04,141.51,4.2684001,1.706828,0.3998754,32.82,0.52,0.01,33.15
txact,10,64,1000,50,10,5,128.77,2.12,0.03,130.11,4.0950336,1.524742,0.3723393,31.45,0.52,0.01,31.77
txact,12,64,1000,50,10,5,119.01,2.01,0.04,120.3,3.8863166,1.318525,0.3392737,30.62,0.52,0.01,30.95
txact,14,64,1000,50,10,5,110.59,1.93,0.06,111.84,3.7813829,1.234866,0.3265647,29.25,0.51,0.02,29.58
txact,16,64,1000,50,10,5,106.3,1.9,0.03,107.53,3.7427818,1.130526,0.302055,28.4,0.51,0.01,28.73
txact,18,64,1000,50,10,5,102.21,1.84,0.04,103.4,3.6046316,1.023678,0.2839896,28.36,0.51,0.01,28.69
txact,20,64,1000,50,10,5,97.55,1.79,0.04,98.71,3.5301448,0.990941,0.2807083,27.63,0.51,0.01,27.96
txact,22,64,1000,50,10,5,91.95,1.7,0.03,93.05,3.3792793,0.832023,0.2462132,27.21,0.5,0.01,27.54
txact,24,64,1000,50,10,5,90.9,1.71,0.01,91.98,3.3794391,0.84152,0.2490117,26.9,0.51,0.0,27.22
txact,26,64,1000,50,10,5,89.29,1.7,0.03,90.39,3.3814327,0.801606,0.2370611,26.41,0.5,0.01,26.73
txact,28,64,1000,50,10,5,86.4,1.65,0.04,87.48,3.2771623,0.750129,0.2288959,26.36,0.5,0.01,26.69
txact,30,64,1000,50,10,5,88.0,1.66,0.05,89.1,3.3184129,0.786004,0.2368614,26.52,0.5,0.02,26.85
txact,32,64,1000,50,10,5,83.55,1.59,0.0,84.58,3.2584365,0.716191,0.2197959,25.64,0.49,0.0,25.96
txact,34,64,1000,50,10,5,82.36,1.6,0.04,83.43,3.2963181,0.703619,0.213456,24.99,0.49,0.01,25.31
txact,36,64,1000,50,10,5,80.67,1.59,0.05,81.75,3.2511852,0.67356,0.2071737,24.81,0.49,0.02,25.14
txact,38,64,1000,50,10,5,82.39,1.6,0.02,83.44,3.2676625,0.705311,0.2158457,25.21,0.49,0.01,25.54
txact,40,64,1000,50,10,5,78.81,1.57,0.02,79.86,3.2618705,0.677785,0.2077903,24.16,0.48,0.01,24.48
txact,42,64,1000,50,10,5,79.46,1.55,0.05,80.53,3.2331176,0.675327,0.208878,24.58,0.48,0.02,24.91
txact,44,64,1000,50,10,5,79.29,1.56,0.04,80.33,3.1947076,0.651583,0.203957,24.82,0.49,0.01,25.14
txact,46,64,1000,50,10,5,81.87,1.57,0.03,82.91,3.2363117,0.71275,0.2202353,25.3,0.49,0.01,25.62
txact,48,64,1000,50,10,5,78.6,1.54,0.01,79.62,3.2280003,0.643984,0.1994994,24.35,0.48,0.0,24.67
txact,50,64,1000,50,10,5,82.44,1.58,0.04,83.51,3.2683842,0.694339,0.2124411,25.22,0.48,0.01,25.55
txact,52,64,1000,50,10,5,80.43,1.56,0.04,81.49,3.2356292,0.662079,0.2046214,24.86,0.48,0.01,25.19
txact,54,64,1000,50,10,5,78.47,1.55,0.03,79.5,3.2394328,0.666353,0.2057005,24.22,0.48,0.01,24.54
txact,56,64,1000,50,10,5,79.87,1.56,0.02,80.89,3.193987,0.666843,0.2087808,25.01,0.49,0.01,25.33
txact,58,64,1000,50,10,5,81.59,1.55,0.04,82.64,3.2222062,0.679138,0.210768,25.32,0.48,0.01,25.65
txact,60,64,1000,50,10,5,77.08,1.57,0.04,78.13,3.2430656,0.658589,0.2030761,23.77,0.48,0.01,24.09
txact,62,64,1000,50,10,5,77.22,1.5,0.03,78.24,3.1636102,0.594259,0.187842,24.41,0.47,0.01,24.73
txact,64,64,1000,50,10,5,76.37,1.51,0.01,77.37,3.1634251,0.594764,0.1880127,24.14,0.48,0.0,24.46
txact,1,64,1000,50,10,5,216.88,4.99,0.12,220.96,13.1182999,10.514428,0.8015084,16.53,0.38,0.01,16.84
txact,2,64,1000,50,10,5,189.5,3.43,0.08,192.04,7.864438,5.335983,0.6784951,24.1,0.44,0.01,24.42
txact,4,64,1000,50,10,5,173.13,2.66,0.05,174.88,5.3279274,2.780766,0.5219226,32.49,0.5,0.01,32.82
txact,6,64,1000,50,10,5,162.84,2.48,0.05,164.39,4.6496099,2.135886,0.4593689,35.02,0.53,0.01,35.36
txact,8,64,1000,50,10,5,141.98,2.26,0.06,143.41,4.2587796,1.710449,0.4016289,33.34,0.53,0.01,33.67
txact,10,64,1000,50,10,5,128.66,2.09,0.02,129.96,4.0258606,1.522287,0.3781271,31.96,0.52,0.0,32.28
txact,12,64,1000,50,10,5,118.05,2.02,0.06,119.37,3.8898482,1.312092,0.3373119,30.35,0.52,0.02,30.69
txact,14,64,1000,50,10,5,109.45,1.92,0.04,110.68,3.7433821,1.192943,0.3186805,29.24,0.51,0.01,29.57
txact,16,64,1000,50,10,5,108.84,1.9,0.03,110.05,3.7426594,1.184652,0.3165268,29.08,0.51,0.01,29.4
txact,18,64,1000,50,10,5,101.69,1.83,0.06,102.88,3.5695899,1.047377,0.2934166,28.49,0.51,0.02,28.82
txact,20,64,1000,50,10,5,98.28,1.81,0.04,99.45,3.5266512,0.98161,0.2783405,27.87,0.51,0.01,28.2
txact,22,64,1000,50,10,5,96.71,1.77,0.02,97.84,3.4819502,0.956467,0.2746929,27.77,0.51,0.01,28.1
txact,24,64,1000,50,10,5,89.92,1.66,0.0,90.98,3.3685278,0.838932,0.24905,26.69,0.49,0.0,27.01
txact,26,64,1000,50,10,5,88.36,1.67,0.04,89.46,3.3802164,0.812688,0.2404248,26.14,0.49,0.01,26.47
txact,28,64,1000,50,10,5,85.93,1.65,0.03,87.02,3.3402125,0.783187,0.2344722,25.73,0.49,0.01,26.05
txact,30,64,1000,50,10,5,83.33,1.61,0.03,84.39,3.2636257,0.708835,0.2171925,25.53,0.49,0.01,25.86
txact,32,64,1000,50,10,5,83.26,1.62,0.01,84.32,3.3154035,0.736375,0.2221072,25.11,0.49,0.0,25.43
txact,34,64,1000,50,10,5,86.33,1.62,0.03,87.4,3.3313377,0.795578,0.2388164,25.91,0.49,0.01,26.24
txact,36,64,1000,50,10,5,80.0,1.57,0.05,81.05,3.1737092,0.648984,0.2044875,25.21,0.49,0.02,25.54
txact,38,64,1000,50,10,5,79.81,1.59,0.04,80.87,3.2641662,0.674759,0.2067171,24.45,0.49,0.01,24.78
txact,40,64,1000,50,10,5,80.85,1.56,0.01,81.87,3.2242113,0.679724,0.2108187,25.08,0.48,0.0,25.39
txact,42,64,1000,50,10,5,80.95,1.56,0.04,81.99,3.2344221,0.694975,0.2148684,25.03,0.48,0.01,25.35
txact,44,64,1000,50,10,5,80.86,1.57,0.04,81.91,3.2420982,0.706246,0.2178361,24.94,0.48,0.01,25.26
txact,46,64,1000,50,10,5,77.11,1.54,0.03,78.14,3.1803079,0.61337,0.192865,24.25,0.48,0.01,24.57
txact,48,64,1000,50,10,5,77.52,1.54,0.01,78.54,3.1874984,0.61825,0.1939609,24.32,0.48,0.0,24.64
txact,50,64,1000,50,10,5,77.77,1.56,0.02,78.81,3.1944497,0.63477,0.1987103,24.35,0.49,0.01,24.67
txact,52,64,1000,50,10,5,77.56,1.54,0.04,78.6,3.1753055,0.61232,0.1928381,24.43,0.48,0.01,24.75
txact,54,64,1000,50,10,5,77.7,1.57,0.04,78.74,3.2108921,0.658743,0.2051589,24.2,0.49,0.01,24.52
txact,56,64,1000,50,10,5,83.91,1.58,0.01,84.98,3.3597229,0.789479,0.2349834,24.98,0.47,0.0,25.29
txact,58,64,1000,50,10,5,81.02,1.56,0.03,82.07,3.258021,0.695352,0.2134277,24.87,0.48,0.01,25.19
txact,60,64,1000,50,10,5,77.88,1.56,0.04,78.94,3.2306655,0.636265,0.1969455,24.11,0.48,0.01,24.43
txact,62,64,1000,50,10,5,77.75,1.53,0.04,78.78,3.1938306,0.655275,0.205169,24.34,0.48,0.01,24.67
txact,64,64,1000,50,10,5,77.74,1.53,0.02,78.76,3.2065925,0.631022,0.196789,24.24,0.48,0.01,24.56
txact,1,64,1000,50,10,5,215.73,4.96,0.12,219.77,13.0566653,10.506872,0.8047133,16.52,0.38,0.01,16.83
txact,2,64,1000,50,10,5,190.38,3.43,0.07,192.89,7.8266791,5.334806,0.6816181,24.32,0.44,0.01,24.65
txact,4,64,1000,50,10,5,172.47,2.65,0.05,174.22,5.2947209,2.777568,0.524592,32.57,0.5,0.01,32.9
txact,6,64,1000,50,10,5,163.84,2.5,0.06,165.43,4.6770597,2.101969,0.449421,35.03,0.53,0.01,35.37
txact,8,64,1000,50,10,5,138.73,2.24,0.04,140.13,4.2497077,1.706438,0.4015424,32.64,0.53,0.01,32.97
txact,10,64,1000,50,10,5,124.9,2.11,0.03,126.25,4.0683022,1.5211,0.3738906,30.7,0.52,0.01,31.03
txact,12,64,1000,50,10,5,117.71,2.01,0.04,118.99,3.8898654,1.316155,0.3383549,30.26,0.52,0.01,30.59
txact,14,64,1000,50,10,5,110.69,1.94,0.04,111.93,3.7573868,1.193293,0.3175859,29.46,0.52,0.01,29.79
txact,16,64,1000,50,10,5,107.89,1.91,0.03,109.1,3.711458,1.145661,0.3086822,29.07,0.51,0.01,29.4
txact,18,64,1000,50,10,5,103.96,1.85,0.04,105.14,3.5684738,1.050117,0.2942762,29.13,0.52,0.01,29.46
txact,20,64,1000,50,10,5,97.77,1.8,0.04,98.93,3.5072751,0.955267,0.2723673,27.88,0.51,0.01,28.21
txact,22,64,1000,50,10,5,94.57,1.78,0.03,95.71,3.4863636,0.922704,0.2646609,27.13,0.51,0.01,27.45
txact,24,64,1000,50,10,5,93.51,1.76,0.04,94.64,3.424181,0.874091,0.2552701,27.31,0.51,0.01,27.64
txact,26,64,1000,50,10,5,90.07,1.71,0.03,91.17,3.3569728,0.822715,0.2450765,26.83,0.51,0.01,27.16
txact,28,64,1000,50,10,5,87.21,1.69,0.03,88.31,3.3581244,0.816682,0.2431959,25.97,0.5,0.01,26.3
txact,30,64,1000,50,10,5,83.0,1.59,0.0,84.03,3.2584027,0.711475,0.2183509,25.47,0.49,0.0,25.79
txact,32,64,1000,50,10,5,83.64,1.62,0.04,84.72,3.3161236,0.725085,0.2186544,25.22,0.49,0.01,25.55
txact,34,64,1000,50,10,5,83.16,1.62,0.04,84.23,3.2819502,0.711414,0.2167656,25.34,0.49,0.01,25.66
txact,36,64,1000,50,10,5,83.72,1.61,0.03,84.79,3.2978988,0.729732,0.2212718,25.39,0.49,0.01,25.71
txact,38,64,1000,50,10,5,81.17,1.57,0.01,82.19,3.249965,0.685096,0.210801,24.98,0.48,0.0,25.29
txact,40,64,1000,50,10,5,80.99,1.59,0.03,82.04,3.2738031,0.686704,0.2097573,24.74,0.49,0.01,25.06
txact,42,64,1000,50,10,5,78.03,1.56,0.05,79.1,3.1962256,0.634622,0.1985536,24.41,0.49,0.02,24.75
txact,44,64,1000,50,10,5,80.35,1.59,0.04,81.42,3.2367254,0.667114,0.2061077,24.82,0.49,0.01,25.16
txact,46,64,1000,50,10,5,85.12,1.6,0.02,86.18,3.3412741,0.804695,0.2408348,25.48,0.48,0.01,25.79
txact,48,64,1000,50,10,5,79.41,1.55,0.04,80.46,3.1831817,0.660807,0.2075932,24.95,0.49,0.01,25.28
txact,50,64,1000,50,10,5,79.25,1.56,0.03,80.28,3.2085467,0.64379,0.2006485,24.7,0.49,0.01,25.02
txact,52,64,1000,50,10,5,78.21,1.55,0.03,79.25,3.1910676,0.626992,0.1964835,24.51,0.49,0.01,24.83
txact,54,64,1000,50,10,5,78.18,1.53,0.01,79.19,3.1942023,0.636729,0.199339,24.48,0.48,0.0,24.79
txact,56,64,1000,50,10,5,79.23,1.54,0.03,80.27,3.2191046,0.672017,0.208759,24.61,0.48,0.01,24.94
txact,58,64,1000,50,10,5,78.6,1.55,0.04,79.65,3.1858364,0.643456,0.201974,24.67,0.49,0.01,25.0
txact,60,64,1000,50,10,5,78.39,1.55,0.03,79.41,3.1923488,0.641531,0.2009589,24.56,0.49,0.01,24.88
txact,62,64,1000,50,10,5,82.13,1.57,0.01,83.17,3.3047709,0.745017,0.2254368,24.85,0.48,0.0,25.17
txact,64,64,1000,50,10,5,78.37,1.57,0.03,79.43,3.2647164,0.656209,0.2010003,24.01,0.48,0.01,24.33
txact,1,64,1000,50,10,5,214.95,4.93,0.08,218.95,13.0136263,10.493509,0.8063478,16.52,0.38,0.01,16.82
txact,2,64,1000,50,10,5,189.58,3.45,0.09,192.12,7.9003961,5.345055,0.6765553,24.0,0.44,0.01,24.32
txact,4,64,1000,50,10,5,171.57,2.65,0.04,173.31,5.3108269,2.797829,0.5268161,32.31,0.5,0.01,32.63
txact,6,64,1000,50,10,5,162.43,2.49,0.07,164.01,4.6494112,2.134152,0.4590155,34.94,0.54,0.02,35.28
txact,8,64,1000,50,10,5,140.76,2.29,0.05,142.22,4.3643875,1.77611,0.4069552,32.25,0.52,0.01,32.59
txact,10,64,1000,50,10,5,128.79,2.13,0.02,130.13,4.0738343,1.55432,0.3815374,31.61,0.52,0.0,31.94
txact,12,64,1000,50,10,5,118.96,2.03,0.03,120.24,3.932399,1.378162,0.3504634,30.25,0.52,0.01,30.58
txact,14,64,1000,50,10,5,110.52,1.95,0.06,111.79,3.7683396,1.205629,0.3199364,29.33,0.52,0.02,29.67
txact,16,64,1000,50,10,5,104.82,1.87,0.03,106.01,3.6563789,1.098061,0.3003138,28.67,0.51,0.01,28.99
txact,18,64,1000,50,10,5,104.14,1.84,0.04,105.33,3.6193005,1.083214,0.2992882,28.77,0.51,0.01,29.1
txact,20,64,1000,50,10,5,99.49,1.8,0.05,100.67,3.54483,0.984755,0.2778003,28.07,0.51,0.01,28.4
txact,22,64,1000,50,10,5,96.93,1.75,0.04,98.08,3.5218475,0.950874,0.269993,27.52,0.5,0.01,27.85
txact,24,64,1000,50,10,5,89.97,1.69,0.04,91.09,3.404635,0.847872,0.2490346,26.43,0.5,0.01,26.75
txact,26,64,1000,50,10,5,88.63,1.66,0.05,89.74,3.2945637,0.777578,0.2360185,26.9,0.5,0.02,27.24
txact,28,64,1000,50,10,5,84.65,1.62,0.03,85.71,3.2986733,0.740957,0.2246227,25.66,0.49,0.01,25.98
txact,30,64,1000,50,10,5,85.34,1.63,0.01,86.4,3.3063932,0.754785,0.2282805,25.81,0.49,0.0,26.13
txact,32,64,1000,50,10,5,83.0,1.58,0.03,84.05,3.2497738,0.716626,0.2205157,25.54,0.49,0.01,25.86
txact,34,64,1000,50,10,5,81.54,1.61,0.03,82.6,3.2678662,0.680035,0.2080976,24.95,0.49,0.01,25.28
txact,36,64,1000,50,10,5,82.53,1.6,0.03,83.59,3.2716382,0.696702,0.212952,25.23,0.49,0.01,25.55
txact,38,64,1000,50,10,5,83.36,1.59,0.02,84.43,3.3094541,0.732427,0.2213135,25.19,0.48,0.01,25.51
txact,40,64,1000,50,10,5,79.72,1.56,0.03,80.76,3.2204288,0.64658,0.2007745,24.75,0.48,0.01,25.08
txact,42,64,1000,50,10,5,83.1,1.6,0.04,84.17,3.2783359,0.705163,0.2150978,25.35,0.49,0.01,25.67
txact,44,64,1000,50,10,5,80.01,1.58,0.04,81.05,3.2214295,0.640257,0.1987493,24.84,0.49,0.01,25.16
txact,46,64,1000,50,10,5,79.97,1.56,0.01,81.0,3.2446195,0.669338,0.2062917,24.65,0.48,0.0,24.96
txact,48,64,1000,50,10,5,79.83,1.56,0.03,80.87,3.2573603,0.712963,0.2188775,24.51,0.48,0.01,24.83
txact,50,64,1000,50,10,5,78.69,1.53,0.05,79.72,3.1357074,0.625034,0.1993279,25.09,0.49,0.02,25.42
txact,52,64,1000,50,10,5,77.27,1.54,0.04,78.31,3.1930587,0.615239,0.1926801,24.2,0.48,0.01,24.53
txact,54,64,1000,50,10,5,78.09,1.54,0.02,79.11,3.2070907,0.640115,0.1995937,24.35,0.48,0.01,24.67
txact,56,64,1000,50,10,5,78.3,1.56,0.03,79.35,3.197315,0.630783,0.1972852,24.49,0.49,0.01,24.82
txact,58,64,1000,50,10,5,77.02,1.54,0.04,78.06,3.1728775,0.595801,0.1877794,24.27,0.49,0.01,24.6
txact,60,64,1000,50,10,5,79.82,1.58,0.04,80.88,3.24634,0.667351,0.2055703,24.59,0.49,0.01,24.91
txact,62,64,1000,50,10,5,77.6,1.52,0.02,78.61,3.1879888,0.618603,0.1940418,24.34,0.48,0.01,24.66
txact,64,64,1000,50,10,5,78.5,1.55,0.03,79.55,3.2264261,0.629081,0.1949777,24.33,0.48,0.01,24.66
txact,1,64,1000,50,10,5,215.58,4.93,0.08,219.58,13.0301646,10.485996,0.8047478,16.54,0.38,0.01,16.85
txact,2,64,1000,50,10,5,190.68,3.43,0.1,193.21,7.8582939,5.340247,0.6795682,24.26,0.44,0.01,24.59
txact,4,64,1000,50,10,5,172.27,2.66,0.04,174.01,5.3215944,2.77673,0.5217854,32.37,0.5,0.01,32.7
txact,6,64,1000,50,10,5,163.94,2.5,0.07,165.52,4.6712525,2.112855,0.4523102,35.1,0.54,0.01,35.43
txact,8,64,1000,50,10,5,142.16,2.27,0.05,143.61,4.2960061,1.749039,0.4071314,33.09,0.53,0.01,33.43
txact,10,64,1000,50,10,5,128.45,2.11,0.02,129.77,4.0223773,1.499368,0.3727567,31.93,0.52,0.0,32.26
txact,12,64,1000,50,10,5,117.6,2.01,0.03,118.87,3.8841465,1.329214,0.3422152,30.28,0.52,0.01,30.6
txact,14,64,1000,50,10,5,109.58,1.94,0.05,110.84,3.7830657,1.184105,0.3130014,28.97,0.51,0.01,29.3
txact,16,64,1000,50,10,5,106.85,1.89,0.03,108.07,3.7011025,1.140193,0.3080685,28.87,0.51,0.01,29.2
txact,18,64,1000,50,10,5,102.62,1.83,0.04,103.81,3.5989656,1.046475,0.290771,28.51,0.51,0.01,28.84
txact,20,64,1000,50,10,5,98.27,1.79,0.05,99.44,3.5369461,0.968268,0.2737582,27.78,0.51,0.01,28.11
txact,22,64,1000,50,10,5,93.65,1.77,0.03,94.79,3.501031,0.941985,0.2690593,26.75,0.51,0.01,27.07
txact,24,64,1000,50,10,5,92.21,1.74,0.04,93.35,3.472,0.893964,0.2574781,26.56,0.5,0.01,26.89
txact,26,64,1000,50,10,5,89.02,1.7,0.04,90.13,3.3706915,0.821716,0.2437826,26.41,0.5,0.01,26.74
txact,28,64,1000,50,10,5,90.28,1.68,0.04,91.39,3.4112397,0.847373,0.2484062,26.47,0.49,0.01,26.79
txact,30,64,1000,50,10,5,82.78,1.59,0.01,83.82,3.2236176,0.699982,0.2171418,25.68,0.49,0.0,26.0
txact,32,64,1000,50,10,5,85.47,1.63,0.04,86.55,3.2911967,0.748617,0.2274604,25.97,0.5,0.01,26.3
txact,34,64,1000,50,10,5,82.39,1.6,0.03,83.45,3.2395775,0.683598,0.2110146,25.43,0.49,0.01,25.76
txact,36,64,1000,50,10,5,82.77,1.61,0.03,83.83,3.2983731,0.704621,0.2136268,25.09,0.49,0.01,25.42
txact,38,64,1000,50,10,5,82.31,1.57,0.01,83.34,3.2341815,0.698545,0.2159882,25.45,0.49,0.0,25.77
txact,40,64,1000,50,10,5,81.35,1.56,0.02,82.39,3.2258421,0.663478,0.2056759,25.22,0.48,0.01,25.54
txact,42,64,1000,50,10,5,85.78,1.63,0.05,86.87,3.2817794,0.76177,0.232121,26.14,0.5,0.02,26.47
txact,44,64,1000,50,10,5,81.15,1.57,0.05,82.21,3.1962851,0.656645,0.2054401,25.39,0.49,0.02,25.72
txact,46,64,1000,50,10,5,80.68,1.55,0.01,81.69,3.1833638,0.658261,0.2067816,25.34,0.49,0.0,25.66
txact,48,64,1000,50,10,5,79.81,1.55,0.03,80.83,3.154271,0.649084,0.2057794,25.3,0.49,0.01,25.63
txact,50,64,1000,50,10,5,80.28,1.59,0.03,81.36,3.2943671,0.68557,0.2081037,24.37,0.48,0.01,24.7
txact,52,64,1000,50,10,5,79.94,1.57,0.04,80.99,3.2516687,0.665515,0.2046688,24.58,0.48,0.01,24.91
txact,54,64,1000,50,10,5,80.88,1.57,0.02,81.91,3.2190368,0.665743,0.2068143,25.13,0.49,0.01,25.45
txact,56,64,1000,50,10,5,77.26,1.54,0.04,78.3,3.1818449,0.610594,0.1918994,24.28,0.48,0.01,24.61
txact,58,64,1000,50,10,5,79.23,1.54,0.03,80.26,3.202167,0.646634,0.2019364,24.74,0.48,0.01,25.06
txact,60,64,1000,50,10,5,78.64,1.53,0.03,79.67,3.2163509,0.644887,0.2005027,24.45,0.48,0.01,24.77
txact,62,64,1000,50,10,5,77.53,1.51,0.02,78.54,3.1909751,0.624434,0.1956875,24.3,0.47,0.01,24.61
txact,64,64,1000,50,10,5,78.76,1.55,0.04,79.8,3.1938022,0.636686,0.1993505,24.66,0.49,0.01,24.99
txact,1,64,1000,50,10,5,216.98,4.95,0.08,221.0,13.0588539,10.499861,0.8040415,16.62,0.38,0.01,16.92
txact,2,64,1000,50,10,5,191.18,3.44,0.11,193.74,7.8942384,5.345746,0.6771706,24.22,0.44,0.01,24.54
txact,4,64,1000,50,10,5,172.02,2.66,0.04,173.74,5.3237362,2.784083,0.5229566,32.31,0.5,0.01,32.63
txact,6,64,1000,50,10,5,165.28,2.49,0.06,166.88,4.6883189,2.122714,0.4527666,35.25,0.53,0.01,35.59
txact,8,64,1000,50,10,5,138.24,2.28,0.06,139.68,4.333408,1.718725,0.396622,31.9,0.53,0.01,32.23
txact,10,64,1000,50,10,5,128.43,2.12,0.03,129.76,4.0526639,1.508439,0.3722093,31.69,0.52,0.01,32.02
txact,12,64,1000,50,10,5,116.04,1.98,0.05,117.33,3.8446968,1.288277,0.335079,30.18,0.51,0.01,30.52
txact,14,64,1000,50,10,5,104.44,1.86,0.04,105.65,3.6625112,1.103878,0.3013992,28.52,0.51,0.01,28.85
txact,16,64,1000,50,10,5,107.41,1.87,0.04,108.61,3.6607534,1.112748,0.3039669,29.34,0.51,0.01,29.67
txact,18,64,1000,50,10,5,102.23,1.84,0.04,103.41,3.5966963,1.029951,0.2863603,28.42,0.51,0.01,28.75
txact,20,64,1000,50,10,5,99.43,1.82,0.04,100.62,3.5992115,1.016031,0.2822927,27.63,0.51,0.01,27.96
txact,22,64,1000,50,10,5,96.58,1.77,0.03,97.72,3.5440036,0.990218,0.2794066,27.25,0.5,0.01,27.57
txact,24,64,1000,50,10,5,93.16,1.71,0.05,94.29,3.3837425,0.868251,0.2565949,27.53,0.51,0.01,27.87
txact,26,64,1000,50,10,5,88.59,1.68,0.03,89.69,3.3585517,0.790888,0.2354848,26.38,0.5,0.01,26.7
txact,28,64,1000,50,10,5,88.46,1.67,0.03,89.56,3.3744864,0.807736,0.2393656,26.21,0.49,0.01,26.54
txact,30,64,1000,50,10,5,81.86,1.6,0.01,82.9,3.2720277,0.72267,0.220863,25.02,0.49,0.0,25.34
txact,32,64,1000,50,10,5,86.17,1.65,0.04,87.27,3.3543364,0.78221,0.2331937,25.69,0.49,0.01,26.02
