version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,60,8,1000,50,10,5,81.99,6.85,0.12,113.56,3.3024285,0.625521,0.1894124,24.83,2.07,0.04,34.39
txact,62,8,1000,50,10,5,80.55,6.77,0.11,112.1,3.2782744,0.590272,0.1800557,24.57,2.07,0.03,34.19
txact,64,8,1000,50,10,5,81.01,6.84,0.1,112.63,3.2880194,0.603459,0.1835327,24.64,2.08,0.03,34.25
txact,1,8,1000,50,10,5,248.27,26.5,0.07,385.46,13.7010497,11.023978,0.8046083,18.12,1.93,0.01,28.13
txact,2,8,1000,50,10,5,207.15,16.65,0.23,285.74,8.2610861,5.577945,0.6752072,25.08,2.02,0.03,34.59
txact,4,8,1000,50,10,5,164.6,11.37,0.13,215.38,5.4548731,2.778046,0.5092778,30.17,2.08,0.02,39.48
txact,6,8,1000,50,10,5,138.09,9.46,0.14,180.01,4.4588606,1.781475,0.3995359,30.97,2.12,0.03,40.37
txact,8,8,1000,50,10,5,122.98,8.67,0.14,161.6,4.0917902,1.391475,0.3400651,30.06,2.12,0.03,39.49
txact,10,8,1000,50,10,5,97.22,7.55,0.12,131.96,3.6384061,0.959572,0.2637342,26.72,2.08,0.03,36.27
txact,12,8,1000,50,10,5,90.86,7.16,0.12,123.8,3.4547561,0.797509,0.2308438,26.3,2.07,0.03,35.83
txact,14,8,1000,50,10,5,87.73,7.03,0.12,120.34,3.4088843,0.759985,0.2229424,25.74,2.06,0.04,35.3
txact,16,8,1000,50,10,5,83.34,6.93,0.12,115.54,3.3522614,0.664841,0.1983261,24.86,2.07,0.04,34.47
txact,18,8,1000,50,10,5,82.81,6.91,0.05,115.12,3.357638,0.676226,0.2013993,24.66,2.06,0.01,34.29
txact,20,8,1000,50,10,5,81.86,6.93,0.12,113.72,3.3416864,0.644835,0.1929669,24.5,2.07,0.04,34.03
txact,22,8,1000,50,10,5,82.88,6.94,0.13,115.01,3.3544261,0.666322,0.1986396,24.71,2.07,0.04,34.29
txact,24,8,1000,50,10,5,82.26,6.82,0.11,114.03,3.2947605,0.629855,0.1911687,24.97,2.07,0.03,34.61
txact,26,8,1000,50,10,5,81.96,6.85,0.06,113.68,3.3307119,0.654685,0.1965601,24.61,2.06,0.02,34.13
txact,28,8,1000,50,10,5,83.58,6.96,0.11,115.38,3.3613414,0.664241,0.1976119,24.87,2.07,0.03,34.33
txact,30,8,1000,50,10,5,83.62,6.96,0.14,115.97,3.3729753,0.694347,0.2058559,24.79,2.06,0.04,34.38
txact,32,8,1000,50,10,5,84.75,6.91,0.11,116.8,3.3429588,0.664268,0.1987066,25.35,2.07,0.03,34.94
txact,34,8,1000,50,10,5,85.28,6.99,0.06,117.58,3.3805539,0.699295,0.2068581,25.23,2.07,0.02,34.78
txact,36,8,1000,50,10,5,81.03,6.85,0.11,112.76,3.3239657,0.639122,0.192277,24.38,2.06,0.03,33.92
txact,38,8,1000,50,10,5,80.91,6.86,0.13,112.56,3.3007778,0.623474,0.188887,24.51,2.08,0.04,34.1
txact,40,8,1000,50,10,5,80.33,6.85,0.12,112.15,3.3064432,0.611063,0.1848098,24.29,2.07,0.04,33.92
txact,42,8,1000,50,10,5,80.48,6.72,0.06,111.68,3.2528106,0.603299,0.1854701,24.74,2.07,0.02,34.33
txact,44,8,1000,50,10,5,81.19,6.86,0.12,113.14,3.3231524,0.626513,0.1885297,24.43,2.06,0.04,34.05
txact,46,8,1000,50,10,5,80.54,6.83,0.12,112.06,3.2967081,0.602406,0.1827296,24.43,2.07,0.04,33.99
txact,48,8,1000,50,10,5,80.67,6.77,0.1,112.01,3.2678257,0.600012,0.183612,24.69,2.07,0.03,34.28
txact,50,8,1000,50,10,5,80.38,6.8,0.07,111.81,3.2733162,0.599777,0.1832322,24.56,2.08,0.02,34.16
txact,52,8,1000,50,10,5,80.79,6.83,0.09,112.46,3.3020868,0.596144,0.1805355,24.47,2.07,0.03,34.06
txact,54,8,1000,50,10,5,81.01,6.79,0.13,112.55,3.2792303,0.602505,0.1837337,24.7,2.07,0.04,34.32
txact,56,8,1000,50,10,5,80.39,6.82,0.11,112.03,3.2943954,0.595753,0.1808383,24.4,2.07,0.03,34.01
txact,58,8,1000,50,10,5,80.8,6.86,0.06,112.32,3.3120467,0.624382,0.1885185,24.4,2.07,0.02,33.91
txact,60,8,1000,50,10,5,84.23,6.93,0.12,116.32,3.356024,0.678548,0.2021881,25.1,2.06,0.04,34.66
txact,62,8,1000,50,10,5,81.1,6.85,0.11,112.57,3.3005357,0.612861,0.1856853,24.57,2.08,0.03,34.11
txact,64,8,1000,50,10,5,79.75,6.81,0.11,111.01,3.2846524,0.598144,0.1821027,24.28,2.07,0.03,33.8
txact,1,8,1000,50,10,5,246.85,26.55,0.08,383.28,13.7096701,11.029847,0.8045304,18.01,1.94,0.01,27.96
txact,2,8,1000,50,10,5,206.98,16.57,0.23,284.88,8.2375031,5.550146,0.6737656,25.13,2.01,0.03,34.58
txact,4,8,1000,50,10,5,163.93,11.42,0.13,214.64,5.4733331,2.796826,0.5109914,29.95,2.09,0.02,39.22
txact,6,8,1000,50,10,5,140.15,9.55,0.15,181.96,4.4845845,1.815579,0.4048489,31.25,2.13,0.03,40.57
txact,8,8,1000,50,10,5,125.34,8.79,0.15,163.86,4.1315757,1.459901,0.3533521,30.34,2.13,0.04,39.66
txact,10,8,1000,50,10,5,100.82,7.74,0.08,135.96,3.7201724,1.047926,0.2816875,27.1,2.08,0.02,36.55
txact,12,8,1000,50,10,5,86.36,7.14,0.1,118.99,3.4462157,0.740725,0.2149387,25.06,2.07,0.03,34.53
txact,14,8,1000,50,10,5,86.11,7.12,0.14,118.86,3.446705,0.773462,0.2244062,24.98,2.07,0.04,34.49
txact,16,8,1000,50,10,5,85.54,7.09,0.13,118.02,3.4230037,0.758941,0.2217178,24.99,2.07,0.04,34.48
txact,18,8,1000,50,10,5,83.4,6.99,0.04,115.58,3.3915072,0.711636,0.2098288,24.59,2.06,0.01,34.08
txact,20,8,1000,50,10,5,81.6,6.9,0.1,113.31,3.334612,0.636872,0.1909883,24.47,2.07,0.03,33.98
txact,22,8,1000,50,10,5,82.26,6.9,0.14,114.12,3.3409758,0.651269,0.1949338,24.62,2.07,0.04,34.16
txact,24,8,1000,50,10,5,83.04,6.89,0.1,114.78,3.3376863,0.681871,0.2042945,24.88,2.06,0.03,34.39
txact,26,8,1000,50,10,5,80.67,6.8,0.06,111.94,3.2750522,0.604712,0.1846419,24.63,2.08,0.02,34.18
txact,28,8,1000,50,10,5,82.36,6.92,0.12,114.4,3.3541612,0.662546,0.1975296,24.55,2.06,0.04,34.11
txact,30,8,1000,50,10,5,83.17,6.91,0.12,115.08,3.3501901,0.65139,0.1944337,24.83,2.06,0.04,34.35
txact,32,8,1000,50,10,5,80.29,6.88,0.11,111.53,3.3012476,0.6001,0.1817798,24.32,2.08,0.03,33.78
txact,34,8,1000,50,10,5,82.34,6.87,0.07,113.84,3.3242278,0.660619,0.1987286,24.77,2.07,0.02,34.25
txact,36,8,1000,50,10,5,82.34,7.02,0.1,114.51,3.401475,0.699899,0.2057634,24.21,2.06,0.03,33.66
txact,38,8,1000,50,10,5,82.46,6.89,0.14,114.16,3.3383271,0.653668,0.1958071,24.7,2.06,0.04,34.2
txact,40,8,1000,50,10,5,82.88,6.91,0.13,114.82,3.3313827,0.650913,0.1953882,24.88,2.07,0.04,34.47
txact,42,8,1000,50,10,5,80.4,6.83,0.06,111.96,3.2908887,0.591143,0.1796302,24.43,2.08,0.02,34.02
txact,44,8,1000,50,10,5,80.7,6.79,0.1,112.09,3.2838252,0.611379,0.1861789,24.57,2.07,0.03,34.13
txact,46,8,1000,50,10,5,82.06,7.07,0.14,114.93,3.4148654,0.639117,0.1871573,24.03,2.07,0.04,33.66
txact,48,8,1000,50,10,5,80.03,6.8,0.11,111.36,3.2859468,0.59924,0.1823645,24.36,2.07,0.03,33.89
txact,50,8,1000,50,10,5,80.57,6.85,0.06,112.0,3.3112908,0.623498,0.1882945,24.33,2.07,0.02,33.82
txact,52,8,1000,50,10,5,80.02,6.83,0.1,111.42,3.2958851,0.606515,0.1840219,24.28,2.07,0.03,33.81
txact,54,8,1000,50,10,5,80.01,6.84,0.12,111.41,3.2908072,0.593137,0.1802406,24.31,2.08,0.04,33.85
txact,56,8,1000,50,10,5,80.29,6.81,0.13,111.59,3.286659,0.585807,0.1782378,24.43,2.07,0.04,33.95
txact,58,8,1000,50,10,5,81.53,6.81,0.07,112.83,3.293755,0.615438,0.18685,24.75,2.07,0.02,34.26
txact,60,8,1000,50,10,5,80.75,6.85,0.1,112.28,3.2922748,0.598817,0.1818855,24.53,2.08,0.03,34.1
txact,62,8,1000,50,10,5,82.28,6.95,0.13,114.06,3.3362403,0.625209,0.1873993,24.66,2.08,0.04,34.19
txact,64,8,1000,50,10,5,81.13,6.88,0.11,112.72,3.3171116,0.61275,0.184724,24.46,2.07,0.03,33.98
txact,1,8,1000,50,10,5,247.5,26.48,0.06,384.15,13.6772126,11.022462,0.8058997,18.1,1.94,0.0,28.09
txact,2,8,1000,50,10,5,210.39,16.81,0.24,289.65,8.3332623,5.639482,0.6767436,25.25,2.02,0.03,34.76
txact,4,8,1000,50,10,5,164.64,11.33,0.13,215.39,5.4190234,2.727264,0.5032759,30.38,2.09,0.02,39.75
txact,6,8,1000,50,10,5,139.34,9.48,0.14,181.53,4.4611408,1.779971,0.3989946,31.23,2.13,0.03,40.69
txact,8,8,1000,50,10,5,124.95,8.72,0.16,163.8,4.1099036,1.426005,0.346968,30.4,2.12,0.04,39.85
txact,10,8,1000,50,10,5,102.0,7.77,0.09,137.34,3.7234404,1.051143,0.2823042,27.39,2.09,0.02,36.89
txact,12,8,1000,50,10,5,90.22,7.26,0.12,123.57,3.4930943,0.812807,0.2326897,25.83,2.08,0.03,35.38
txact,14,8,1000,50,10,5,83.79,6.95,0.11,115.85,3.3587506,0.710369,0.211498,24.95,2.07,0.03,34.49
txact,16,8,1000,50,10,5,87.18,7.06,0.11,119.91,3.4117186,0.760029,0.2227701,25.55,2.07,0.03,35.15
txact,18,8,1000,50,10,5,81.94,6.93,0.05,113.58,3.3374397,0.671253,0.2011281,24.55,2.08,0.01,34.03
txact,20,8,1000,50,10,5,82.6,6.94,0.1,114.45,3.35179,0.660623,0.1970956,24.64,2.07,0.03,34.15
txact,22,8,1000,50,10,5,83.56,7.14,0.14,116.72,3.4525382,0.67615,0.1958414,24.2,2.07,0.04,33.81
txact,24,8,1000,50,10,5,82.35,6.91,0.11,114.33,3.3360773,0.643619,0.1929269,24.68,2.07,0.03,34.27
txact,26,8,1000,50,10,5,81.03,6.8,0.03,112.49,3.2894115,0.611495,0.185898,24.63,2.07,0.01,34.2
txact,28,8,1000,50,10,5,81.76,6.81,0.12,113.3,3.2954453,0.622974,0.1890409,24.81,2.07,0.04,34.38
txact,30,8,1000,50,10,5,83.16,6.92,0.12,115.06,3.3514245,0.675503,0.201557,24.81,2.06,0.04,34.33
txact,32,8,1000,50,10,5,81.27,6.83,0.12,112.86,3.2856874,0.615497,0.1873267,24.73,2.08,0.04,34.35
txact,34,8,1000,50,10,5,83.34,6.97,0.07,115.5,3.3582772,0.67617,0.2013443,24.82,2.08,0.02,34.39
txact,36,8,1000,50,10,5,81.72,6.85,0.11,113.67,3.3045281,0.603611,0.1826618,24.73,2.07,0.03,34.4
txact,38,8,1000,50,10,5,81.81,6.86,0.11,113.69,3.3086818,0.6038,0.1824896,24.73,2.07,0.03,34.36
txact,40,8,1000,50,10,5,82.58,6.84,0.12,114.26,3.2962509,0.645942,0.1959626,25.05,2.08,0.04,34.66
txact,42,8,1000,50,10,5,81.84,6.96,0.07,114.12,3.3644696,0.633632,0.1883304,24.32,2.07,0.02,33.92
txact,44,8,1000,50,10,5,80.66,6.82,0.12,112.29,3.2801029,0.581959,0.177421,24.59,2.08,0.04,34.23
txact,46,8,1000,50,10,5,81.08,6.85,0.12,112.72,3.2946517,0.610486,0.1852961,24.61,2.08,0.04,34.21
txact,48,8,1000,50,10,5,79.92,6.71,0.1,111.18,3.2530109,0.591798,0.1819232,24.57,2.06,0.03,34.18
txact,50,8,1000,50,10,5,81.47,6.86,0.06,113.18,3.3008905,0.609578,0.1846708,24.68,2.08,0.02,34.29
txact,52,8,1000,50,10,5,80.62,6.81,0.11,112.17,3.2943896,0.603497,0.1831893,24.47,2.07,0.03,34.05
txact,54,8,1000,50,10,5,81.21,6.87,0.11,112.91,3.3019145,0.59676,0.1807315,24.59,2.08,0.03,34.2
txact,56,8,1000,50,10,5,82.22,6.87,0.13,114.11,3.3141932,0.623175,0.1880322,24.81,2.07,0.04,34.43
txact,58,8,1000,50,10,5,85.72,6.98,0.07,118.01,3.3767701,0.699214,0.2070659,25.39,2.07,0.02,34.95
txact,60,8,1000,50,10,5,79.6,6.8,0.1,111.22,3.2772268,0.582851,0.1778488,24.29,2.07,0.03,33.94
txact,62,8,1000,50,10,5,80.3,6.8,0.12,111.88,3.2944273,0.59786,0.1814762,24.37,2.06,0.04,33.96
txact,64,8,1000,50,10,5,80.14,6.79,0.11,111.74,3.2773613,0.587332,0.1792088,24.45,2.07,0.03,34.09
txact,1,8,1000,50,10,5,248.18,26.59,0.07,385.48,13.7190296,11.028068,0.8038519,18.09,1.94,0.01,28.1
txact,2,8,1000,50,10,5,209.74,16.67,0.23,288.07,8.2680457,5.568098,0.6734479,25.37,2.02,0.03,34.84
txact,4,8,1000,50,10,5,165.08,11.46,0.11,216.02,5.4808777,2.789379,0.5089293,30.12,2.09,0.02,39.41
txact,6,8,1000,50,10,5,138.05,9.47,0.12,179.55,4.4517576,1.767171,0.3969603,31.01,2.13,0.03,40.33
txact,8,8,1000,50,10,5,126.39,8.9,0.16,165.97,4.1934995,1.510056,0.3600945,30.14,2.12,0.04,39.58
txact,10,8,1000,50,10,5,98.56,7.57,0.1,133.24,3.6453914,0.967001,0.2652667,27.04,2.08,0.03,36.55
txact,12,8,1000,50,10,5,87.36,7.17,0.1,120.42,3.4790985,0.790198,0.2271272,25.11,2.06,0.03,34.61
txact,14,8,1000,50,10,5,85.75,7.19,0.14,118.72,3.4700803,0.773496,0.2229044,24.71,2.07,0.04,34.21
txact,16,8,1000,50,10,5,83.66,6.99,0.13,115.66,3.3678811,0.675463,0.2005602,24.84,2.08,0.04,34.34
txact,18,8,1000,50,10,5,81.96,6.85,0.04,113.61,3.326704,0.637463,0.19162,24.64,2.06,0.01,34.15
txact,20,8,1000,50,10,5,82.88,6.93,0.13,114.96,3.3554929,0.672386,0.2003837,24.7,2.07,0.04,34.26
txact,22,8,1000,50,10,5,83.56,6.94,0.13,115.66,3.3563834,0.679101,0.2023312,24.9,2.07,0.04,34.46
txact,24,8,1000,50,10,5,82.37,6.94,0.1,114.12,3.3314816,0.646649,0.1941025,24.72,2.08,0.03,34.26
txact,26,8,1000,50,10,5,82.22,6.88,0.07,113.91,3.3365452,0.663343,0.1988113,24.64,2.06,0.02,34.14
txact,28,8,1000,50,10,5,81.56,6.81,0.12,113.04,3.2888188,0.601959,0.183032,24.8,2.07,0.04,34.37
txact,30,8,1000,50,10,5,81.13,6.84,0.14,112.58,3.2882494,0.607242,0.1846703,24.67,2.08,0.04,34.24
txact,32,8,1000,50,10,5,81.05,6.88,0.1,112.5,3.309096,0.617193,0.1865141,24.49,2.08,0.03,34.0
txact,34,8,1000,50,10,5,81.4,6.84,0.06,112.87,3.2883406,0.618894,0.1882086,24.75,2.08,0.02,34.32
txact,36,8,1000,50,10,5,83.5,6.95,0.13,115.81,3.3708752,0.664268,0.197061,24.77,2.06,0.04,34.36
txact,38,8,1000,50,10,5,80.54,6.84,0.13,112.08,3.2986769,0.593981,0.1800664,24.42,2.07,0.04,33.98
txact,40,8,1000,50,10,5,81.34,6.82,0.1,112.95,3.3037121,0.628053,0.1901052,24.62,2.06,0.03,34.19
txact,42,8,1000,50,10,5,81.27,6.94,0.06,113.27,3.3540105,0.638199,0.1902794,24.23,2.07,0.02,33.77
txact,44,8,1000,50,10,5,83.86,6.81,0.12,115.51,3.3032275,0.657087,0.1989227,25.39,2.06,0.04,34.97
txact,46,8,1000,50,10,5,82.33,6.91,0.13,114.14,3.322747,0.6265,0.1885488,24.78,2.08,0.04,34.35
txact,48,8,1000,50,10,5,80.07,6.78,0.1,111.52,3.2689584,0.586163,0.1793119,24.49,2.07,0.03,34.11
txact,50,8,1000,50,10,5,80.73,6.8,0.06,112.33,3.2929144,0.599795,0.1821472,24.52,2.07,0.02,34.11
txact,52,8,1000,50,10,5,82.63,6.92,0.1,114.46,3.3269045,0.642625,0.19316,24.84,2.08,0.03,34.4
txact,54,8,1000,50,10,5,88.08,7.01,0.12,120.91,3.4104872,0.73623,0.2158724,25.83,2.06,0.04,35.45
txact,56,8,1000,50,10,5,81.3,6.84,0.12,112.96,3.2951963,0.598428,0.1816062,24.67,2.08,0.04,34.28
txact,58,8,1000,50,10,5,81.79,6.86,0.07,113.43,3.3106734,0.633784,0.1914366,24.7,2.07,0.02,34.26
txact,60,8,1000,50,10,5,78.75,6.82,0.1,110.09,3.2898831,0.58485,0.1777723,23.94,2.07,0.03,33.46
txact,62,8,1000,50,10,5,92.58,7.23,0.13,125.9,3.5170015,0.82282,0.233955,26.32,2.06,0.04,35.8
txact,64,8,1000,50,10,5,82.48,6.95,0.13,114.55,3.3399118,0.629239,0.1883999,24.7,2.08,0.04,34.3
txact,1,8,1000,50,10,5,246.58,26.54,0.05,382.71,13.7025952,11.014631,0.8038354,18.0,1.94,0.0,27.93
txact,2,8,1000,50,10,5,207.32,16.64,0.25,285.47,8.251049,5.565083,0.6744698,25.13,2.02,0.03,34.6
txact,4,8,1000,50,10,5,164.3,11.32,0.1,214.47,5.4143888,2.73698,0.5055012,30.35,2.09,0.02,39.61
txact,6,8,1000,50,10,5,138.21,9.51,0.16,180.12,4.4801829,1.793079,0.4002245,30.85,2.12,0.04,40.2
txact,8,8,1000,50,10,5,124.68,8.73,0.13,163.16,4.1096508,1.415709,0.344484,30.34,2.12,0.03,39.7
txact,10,8,1000,50,10,5,100.13,7.68,0.09,134.89,3.694001,0.9985,0.2703031,27.11,2.08,0.02,36.52
txact,12,8,1000,50,10,5,88.3,7.18,0.11,121.43,3.466069,0.778925,0.2247286,25.48,2.07,0.03,35.03
txact,14,8,1000,50,10,5,88.02,7.17,0.14,121.01,3.4621394,0.772984,0.2232677,25.42,2.07,0.04,34.95
txact,16,8,1000,50,10,5,82.98,6.93,0.12,114.96,3.3572831,0.662489,0.1973289,24.72,2.06,0.04,34.24
txact,18,8,1000,50,10,5,82.54,6.88,0.04,114.35,3.3277695,0.657238,0.1975011,24.8,2.07,0.01,34.36
txact,20,8,1000,50,10,5,82.51,6.93,0.16,114.76,3.357494,0.665777,0.1982958,24.57,2.06,0.05,34.18
txact,22,8,1000,50,10,5,82.84,6.99,0.13,115.14,3.3782433,0.688789,0.2038897,24.52,2.07,0.04,34.08
txact,24,8,1000,50,10,5,81.27,6.87,0.1,112.85,3.3078581,0.615128,0.1859596,24.57,2.08,0.03,34.12
txact,26,8,1000,50,10,5,81.97,6.9,0.06,113.72,3.3286472,0.648647,0.1948681,24.63,2.07,0.02,34.16
txact,28,8,1000,50,10,5,81.68,6.81,0.12,113.16,3.2882896,0.641297,0.1950245,24.84,2.07,0.04,34.41
txact,30,8,1000,50,10,5,82.91,6.91,0.13,114.91,3.3502436,0.657321,0.196201,24.75,2.06,0.04,34.3
txact,32,8,1000,50,10,5,82.61,6.89,0.11,114.37,3.3363858,0.655326,0.1964179,24.76,2.07,0.03,34.28
txact,34,8,1000,50,10,5,79.87,6.75,0.07,110.96,3.2586683,0.592599,0.1818531,24.51,2.07,0.02,34.05
txact,36,8,1000,50,10,5,81.22,6.83,0.1,112.63,3.2828126,0.607536,0.1850657,24.74,2.08,0.03,34.31
txact,38,8,1000,50,10,5,82.38,6.9,0.11,114.26,3.3292743,0.639715,0.1921485,24.74,2.07,0.03,34.32
txact,40,8,1000,50,10,5,80.96,6.82,0.13,112.41,3.2900261,0.600038,0.1823809,24.61,2.07,0.04,34.17
txact,42,8,1000,50,10,5,80.63,6.84,0.07,112.07,3.2977996,0.600923,0.1822194,24.45,2.07,0.02,33.98
txact,44,8,1000,50,10,5,79.54,6.76,0.1,110.59,3.26465,0.584414,0.1790128,24.36,2.07,0.03,33.87
txact,46,8,1000,50,10,5,82.24,6.93,0.13,114.11,3.3395866,0.648275,0.1941183,24.63,2.08,0.04,34.17
txact,48,8,1000,50,10,5,81.55,6.87,0.12,113.28,3.3280069,0.643173,0.1932607,24.5,2.06,0.04,34.04
txact,50,8,1000,50,10,5,81.99,6.96,0.06,113.84,3.3617101,0.665804,0.1980551,24.39,2.07,0.02,33.86
txact,52,8,1000,50,10,5,81.64,6.8,0.12,112.86,3.2739139,0.610168,0.1863726,24.94,2.08,0.04,34.47
txact,54,8,1000,50,10,5,81.21,6.83,0.11,112.62,3.301557,0.619715,0.1877039,24.6,2.07,0.03,34.11
txact,56,8,1000,50,10,5,80.39,6.79,0.11,111.59,3.2839524,0.600556,0.182876,24.48,2.07,0.03,33.98
txact,58,8,1000,50,10,5,80.4,6.77,0.06,111.5,3.264328,0.60835,0.186363,24.63,2.07,0.02,34.16
txact,60,8,1000,50,10,5,80.97,6.89,0.12,112.59,3.3264551,0.61894,0.1860659,24.34,2.07,0.04,33.85
txact,62,8,1000,50,10,5,80.09,6.84,0.12,111.57,3.2957765,0.595227,0.180603,24.3,2.08,0.04,33.85
txact,64,8,1000,50,10,5,80.87,6.81,0.11,112.3,3.2855762,0.603623,0.1837191,24.61,2.07,0.03,34.18
txact,1,8,1000,50,10,5,246.86,26.5,0.08,383.4,13.6924621,11.019423,0.8047802,18.03,1.94,0.01,28.0
txact,2,8,1000,50,10,5,206.69,16.6,0.24,285.08,8.2342214,5.567155,0.6760997,25.1,2.02,0.03,34.62
txact,4,8,1000,50,10,5,165.38,11.47,0.11,216.45,5.4897347,2.791859,0.5085599,30.13,2.09,0.02,39.43
txact,6,8,1000,50,10,5,138.24,9.5,0.13,180.22,4.4762274,1.791323,0.4001859,30.88,2.12,0.03,40.26
txact,8,8,1000,50,10,5,125.57,8.87,0.15,164.91,4.1799361,1.485025,0.3552746,30.04,2.12,0.04,39.45
txact,10,8,1000,50,10,5,99.61,7.66,0.09,134.25,3.6742654,0.984881,0.2680484,27.11,2.08,0.02,36.54
txact,12,8,1000,50,10,5,90.46,7.18,0.11,123.27,3.4487861,0.784605,0.2275018,26.23,2.08,0.03,35.74
txact,14,8,1000,50,10,5,85.8,7.11,0.12,118.39,3.4435124,0.745392,0.2164627,24.92,2.06,0.03,34.38
txact,16,8,1000,50,10,5,84.68,7.04,0.12,117.32,3.414686,0.734824,0.2151952,24.8,2.06,0.04,34.36
txact,18,8,1000,50,10,5,85.93,7.06,0.05,118.36,3.4144274,0.728672,0.2134097,25.17,2.07,0.01,34.66
txact,20,8,1000,50,10,5,82.93,7.0,0.12,115.36,3.4002179,0.690865,0.2031826,24.39,2.06,0.04,33.93
txact,22,8,1000,50,10,5,82.98,6.99,0.11,115.08,3.374651,0.70211,0.2080541,24.59,2.07,0.03,34.1
txact,24,8,1000,50,10,5,80.94,6.84,0.1,112.28,3.3110404,0.631413,0.1906993,24.45,2.07,0.03,33.91
txact,26,8,1000,50,10,5,86.79,7.07,0.06,119.17,3.4352476,0.75023,0.2183918,25.26,2.06,0.02,34.69
txact,28,8,1000,50,10,5,82.89,6.97,0.1,114.71,3.3669454,0.670983,0.1992854,24.62,2.07,0.03,34.07
txact,30,8,1000,50,10,5,81.72,6.93,0.13,113.49,3.3385241,0.632179,0.1893588,24.48,2.08,0.04,33.99
txact,32,8,1000,50,10,5,80.13,6.82,0.12,111.35,3.2948417,0.612858,0.1860053,24.32,2.07,0.04,33.8
txact,34,8,1000,50,10,5,80.63,6.84,0.06,111.82,3.2862664,0.596483,0.1815078,24.54,2.08,0.02,34.03
txact,36,8,1000,50,10,5,81.33,6.88,0.09,112.81,3.3101644,0.626468,0.1892559,24.57,2.08,0.03,34.08
txact,38,8,1000,50,10,5,81.1,6.82,0.13,112.52,3.2987736,0.618606,0.1875261,24.58,2.07,0.04,34.11
txact,40,8,1000,50,10,5,80.78,6.86,0.12,112.25,3.3152613,0.627454,0.1892623,24.37,2.07,0.04,33.86
txact,42,8,1000,50,10,5,81.31,6.84,0.06,112.69,3.3144424,0.620368,0.1871711,24.53,2.06,0.02,34.0
txact,44,8,1000,50,10,5,81.52,6.8,0.12,112.99,3.2967653,0.617139,0.1871953,24.73,2.06,0.04,34.27
txact,46,8,1000,50,10,5,80.26,6.8,0.11,111.44,3.2823325,0.604363,0.1841261,24.45,2.07,0.03,33.95
txact,48,8,1000,50,10,5,80.58,6.87,0.1,112.06,3.3191711,0.615699,0.1854978,24.28,2.07,0.03,33.76
txact,50,8,1000,50,10,5,79.28,6.8,0.06,110.3,3.2801817,0.591448,0.1803095,24.17,2.07,0.02,33.63
txact,52,8,1000,50,10,5,80.08,6.85,0.11,111.42,3.3105886,0.626651,0.1892869,24.19,2.07,0.03,33.66
txact,54,8,1000,50,10,5,79.45,6.81,0.11,110.49,3.2809507,0.589599,0.1797037,24.22,2.08,0.03,33.68
txact,56,8,1000,50,10,5,83.85,7.01,0.12,115.98,3.3846098,0.685324,0.2024824,24.77,2.07,0.04,34.27
txact,58,8,1000,50,10,5,79.75,6.76,0.07,110.8,3.2763383,0.603486,0.1841953,24.34,2.06,0.02,33.82
txact,60,8,1000,50,10,5,81.95,6.91,0.12,113.62,3.3340866,0.637831,0.1913061,24.58,2.07,0.04,34.08
txact,62,8,1000,50,10,5,86.18,7.0,0.13,118.48,3.4003601,0.719272,0.2115282,25.34,2.06,0.04,34.84
txact,64,8,1000,50,10,5,79.21,6.77,0.1,110.38,3.2825781,0.59277,0.1805806,24.13,2.06,0.03,33.63
txact,1,64,1000,50,10,5,245.8,27.2,0.05,382.54,13.9302274,11.22957,0.8061297,17.65,1.95,0.0,27.46
txact,2,64,1000,50,10,5,204.23,17.4,0.25,283.91,8.4957535,5.805545,0.6833467,24.04,2.05,0.03,33.42
txact,4,64,1000,50,10,5,175.24,12.1,0.1,227.18,5.5860213,2.919454,0.5226357,31.37,2.17,0.02,40.67
txact,6,64,1000,50,10,5,152.34,10.4,0.15,196.13,4.6744166,2.000549,0.4279783,32.59,2.22,0.03,41.96
txact,8,64,1000,50,10,5,143.02,9.99,0.17,184.9,4.4503865,1.735729,0.3900176,32.14,2.24,0.04,41.55
txact,10,64,1000,50,10,5,128.99,9.26,0.08,168.32,4.1799786,1.482371,0.354636,30.86,2.22,0.02,40.27
txact,12,64,1000,50,10,5,120.94,8.92,0.14,159.06,4.0222997,1.336574,0.332291,30.07,2.22,0.03,39.54
txact,14,64,1000,50,10,5,114.72,8.56,0.14,151.59,3.8890901,1.217379,0.3130241,29.5,2.2,0.04,38.98
txact,16,64,1000,50,10,5,112.25,8.55,0.12,149.13,3.9013431,1.20848,0.30976,28.77,2.19,0.03,38.23
txact,18,64,1000,50,10,5,108.69,8.29,0.12,144.61,3.7829937,1.111752,0.2938815,28.73,2.19,0.03,38.23
txact,20,64,1000,50,10,5,103.73,8.07,0.13,138.95,3.7119895,1.033858,0.2785186,27.94,2.17,0.04,37.43
txact,22,64,1000,50,10,5,96.77,7.71,0.14,130.94,3.5825239,0.892577,0.2491475,27.01,2.15,0.04,36.55
txact,24,64,1000,50,10,5,94.73,7.67,0.12,128.62,3.5750667,0.871939,0.2438945,26.5,2.15,0.03,35.98
